agency_cd	site_no	datetime	115688_00010_00001	115688_00010_00001_cd	115689_00010_00002	115689_00010_00002_cd	115690_00010_00003	115690_00010_00003_cd	115691_00400_00001	115691_00400_00001_cd	115692_00400_00002	115692_00400_00002_cd	115694_00400_00008	115694_00400_00008_cd	115695_00095_00001	115695_00095_00001_cd	115696_00095_00002	115696_00095_00002_cd	115697_00095_00003	115697_00095_00003_cd	115698_00300_00001	115698_00300_00001_cd	115699_00300_00002	115699_00300_00002_cd	115700_00300_00003	115700_00300_00003_cd	249362_95202_00001	249362_95202_00001_cd	249363_95202_00003	249363_95202_00003_cd	249364_95202_00002	249364_95202_00002_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	422719121571400	2013-09-01	21.8	A	19.1	A	20.6	A	8.1	A	7.3	A	7.5	A	120	A	104	A	113	A	7.9	A	4.9	A	6.3	A	13749	A	3662	A	0	A
USGS	422719121571400	2013-09-02	22.1	A	18.9	A	20.4	A	8.3	A	7.5	A	7.7	A	121	A	104	A	114	A	6.8	A	5.4	A	6.2	A	44487	A	10054	A	0	A
USGS	422719121571400	2013-09-03	21.7	A	18.7	A	19.8	A	7.8	A	7.4	A	7.6	A	120	A	102	A	116	A	6.9	A	5.4	A	6.2	A	17064	A	4961	A	0	A
USGS	422719121571400	2013-09-04	21.2	A	18.7	A	19.7	A	7.7	A	7.4	A	7.5	A	124	A	118	A	121	A	7.0	A	5.4	A	6.2	A	80810	A	8710	A	0	A
USGS	422719121571400	2013-09-05	19.4	A	18.2	A	18.8	A	7.8	A	7.4	A	7.5	A	126	A	119	A	124	A	7.5	A	5.3	A	6.3	A	157583	A	18629	A	0	A
USGS	422719121571400	2013-09-06	19.9	A	17.2	A	18.4	A	7.6	A	7.4	A	7.4	A	125	A	117	A	123	A	6.7	A	5.3	A	5.9	A	80150	A	7913	A	0	A
USGS	422719121571400	2013-09-07	19.7	A	17.6	A	18.7	A	7.5	A	7.3	A	7.3	A	125	A	117	A	122	A	6.3	A	4.8	A	5.2	A	29617	A	2958	A	0	A
USGS	422719121571400	2013-09-08	21.3	A	18.6	A	20.0	A	7.5	A	7.2	A	7.4	A	125	A	120	A	124	A	6.3	A	4.4	A	5.4	A	29617	A	3552	A	0	A
USGS	422719121571400	2013-09-09	21.7	A	18.6	A	20.1	A	7.6	A	7.3	A	7.4	A	125	A	121	A	123	A	6.5	A	5.1	A	5.8	A	48704	A	12541	A	3252	A
USGS	422719121571400	2013-09-10	22.3	A	20.0	A	20.9	A	7.5	A	7.3	A	7.4	A	126	A	122	A	123	A	6.2	A	4.7	A	5.6	A	48308	A	7598	A	0	A
USGS	422719121571400	2013-09-11	22.3	A	19.5	A	20.9	A	7.7	A	7.3	A	7.5	A	127	A	122	A	125	A	6.7	A	4.6	A	5.8	A	32011	A	9683	A	0	A
USGS	422719121571400	2013-09-12	22.0	A	20.5	A	21.1	A	7.6	A	7.3	A	7.5	A	127	A	124	A	126	A	6.6	A	4.2	A	5.7	A	28544	A	13180	A	3183	A
USGS	422719121571400	2013-09-13	22.4	A	20.0	A	21.1	A	7.8	A	7.4	A	7.5	A	126	A	124	A	125	A	7.3	A	5.2	A	6.1	A	34708	A	16502	A	6323	A
USGS	422719121571400	2013-09-14	21.8	A	19.8	A	20.8	A	8.0	A	7.4	A	7.6	A	126	A	123	A	125	A	8.1	A	5.6	A	6.6	A	25063	A	16112	A	6257	A
USGS	422719121571400	2013-09-15	21.3	A	19.5	A	20.6	A	8.1	A	7.4	A	7.6	A	126	A	107	A	124	A	8.0	A	5.2	A	6.6	A	61945	A	25738	A	9328	A
USGS	422719121571400	2013-09-16	20.7	A	17.7	A	19.0	A	8.2	A	7.6	A	7.8	A	126	A	121	A	124	A	8.5	A	6.2	A	7.3	A	52619	A	29871	A	21567	A
USGS	422719121571400	2013-09-17	18.8	A	15.9	A	17.5	A	8.1	A	7.4	A	7.8	A	124	A	115	A	120	A	8.4	A	5.4	A	7.0	A	48954	A	27901	A	15314	A
USGS	422719121571400	2013-09-18	17.0	A	14.5	A	15.8	A	7.9	A	7.6	A	7.7	A	127	A	120	A	123	A	8.1	A	6.9	A	7.4	A	33398	A	17770	A	9102	A
USGS	422719121571400	2013-09-19	17.7	A	14.2	A	16.1	A	7.8	A	7.4	A	7.6	A	127	A	121	A	125	A	7.8	A	5.6	A	7.0	A	57301	A	14491	A	5995	A
USGS	422719121571400	2013-09-20	17.6	A	15.5	A	16.2	A	8.0	A	7.5	A	7.8	A	126	A	122	A	124	A	8.2	A	6.0	A	7.4	A	35750	A	12737	A	0	A
USGS	422719121571400	2013-09-21	15.5	A	13.3	A	14.6	A	8.3	A	7.6	A	7.7	A	124	A	92	A	118	A	9.3	A	7.1	A	7.7	A	14850	A	6912	A	0	A
USGS	422719121571400	2013-09-22	14.0	A	12.3	A	13.1	A	8.0	A	7.6	A	7.8	A	126	A	115	A	120	A	8.8	A	7.0	A	8.1	A	55908	A	12554	A	0	A
USGS	422719121571400	2013-09-23	15.3	A	11.3	A	13.0	A	8.2	A	7.6	A	7.9	A	122	A	94	A	113	A	9.9	A	7.8	A	8.7	A	31919	A	8181	A	0	A
USGS	422719121571400	2013-09-24	14.4	A	12.3	A	13.4	A	7.9	A	7.7	A	7.8	A	128	A	114	A	125	A	8.7	A	7.9	A	8.4	A	20163	A	9804	A	2888	A
USGS	422719121571400	2013-09-25	13.2	A	11.1	A	12.1	A	7.8	A	7.6	A	7.7	A	128	A	126	A	127	A	9.0	A	8.2	A	8.6	A	45924	A	24792	A	5740	A
USGS	422719121571400	2013-09-26	12.8	A	10.9	A	11.9	A	7.7	A	7.4	A	7.5	A	128	A	127	A	127	A	8.6	A	7.7	A	8.1	A	80547	A	30325	A	17572	A
USGS	422719121571400	2013-09-27	13.1	A	10.5	A	11.7	A	8.0	A	7.4	A	7.6	A	127	A	117	A	126	A	9.4	A	7.6	A	8.2	A	80547	A	26151	A	13920	A
USGS	422719121571400	2013-09-28	11.6	A	10.5	A	11.3	A	7.8	A	7.4	A	7.7	A	127	A	110	A	125	A	9.4	A	8.2	A	8.9	A	58807	A	31474	A	17346	A
USGS	422719121571400	2013-09-29	11.2	A	10.2	A	10.9	A	7.8	A	7.5	A	7.7	A	127	A	96	A	119	A	9.4	A	8.7	A	9.1	A	92475	A	36794	A	13680	A
USGS	422719121571400	2013-09-30	11.9	A	10.0	A	11.1	A	7.8	A	7.5	A	7.6	A	125	A	95	A	113	A	9.3	A	8.8	A	9.0	A	85258	A	35071	A	16942	A
USGS	422719121571400	2013-10-01	11.0	A	9.5	A	10.4	A	7.7	A	7.5	A	7.6	A	126	A	111	A	125	A	9.4	A	8.7	A	9.0	A	131762	A	46076	A	23496	A
USGS	422719121571400	2013-10-02	11.4	A	8.5	A	9.9	A	7.7	A	7.4	A	7.5	A	126	A	109	A	123	A	9.2	A	8.6	A	8.9	A	83606	A	37438	A	13347	A
USGS	422719121571400	2013-10-03	10.1	A	8.0	A	9.0	A	7.6	A	7.4	A	7.4	A	126	A	124	A	124	A	9.2	A	8.8	A	9.0	A	116194	A	38999	A	16502	A
USGS	422719121571400	2013-10-04	10.7	A	7.8	A	9.1	A	7.8	A	7.3	A	7.5	A	126	A	108	A	120	A	9.8	A	8.8	A	9.2	A	42823	A	23603	A	13078	A
USGS	422719121571400	2013-10-05	11.2	A	8.7	A	9.9	A	7.4	A	7.2	A	7.3	A	125	A	117	A	122	A	8.9	A	7.6	A	8.2	A	29328	A	18637	A	12971	A
USGS	422719121571400	2013-10-06	12.4	A	9.8	A	11.0	A	7.4	A	7.1	A	7.2	A	125	A	124	A	125	A	8.4	A	6.8	A	7.4	A	41853	A	20412	A	12863	A
USGS	422719121571400	2013-10-07	12.2	A	11.2	A	11.7	A	7.6	A	7.2	A	7.3	A	126	A	116	A	124	A	8.7	A	7.4	A	8.1	A	22349	A	15964	A	9592	A
USGS	422719121571400	2013-10-08	11.5	A	9.5	A	10.4	A	7.5	A	7.2	A	7.2	A	125	A	109	A	118	A	8.3	A	7.8	A	8.1	A	28348	A	17403	A	12604	A
USGS	422719121571400	2013-10-09	10.1	A	8.5	A	9.4	A	7.6	A	7.2	A	7.4	A	126	A	108	A	121	A	9.5	A	8.3	A	8.9	A	46898	A	22460	A	12511	A
USGS	422719121571400	2013-10-10	10.3	A	7.8	A	8.9	A	7.5	A	7.2	A	7.3	A	126	A	117	A	121	A	9.2	A	8.0	A	8.8	A	58917	A	21215	A	15456	A
USGS	422719121571400	2013-10-11	10.4	A	8.6	A	9.3	A	7.5	A	7.1	A	7.2	A	127	A	119	A	126	A	8.9	A	7.6	A	8.0	A	36990	A	17821	A	12256	A
USGS	422719121571400	2013-10-12	9.3	A	7.8	A	8.6	A	7.3	A	7.0	A	7.1	A	127	A	126	A	126	A	8.8	A	7.2	A	7.9	A	51634	A	19038	A	12144	A
USGS	422719121571400	2013-10-13	9.4	A	7.4	A	8.3	A	7.4	A	7.1	A	7.2	A	127	A	119	A	125	A	9.4	A	8.0	A	8.7	A	39103	A	20935	A	15022	A
USGS	422719121571400	2013-10-14	9.2	A	7.0	A	8.0	A	7.4	A	7.1	A	7.3	A	126	A	118	A	121	A	9.4	A	8.8	A	9.1	A	30030	A	15006	A	11909	A
USGS	422719121571400	2013-10-15	9.5	A	7.2	A	8.2	A	7.9	A	7.1	A	7.3	A	127	A	110	A	119	A	10.0	A	8.8	A	9.5	A	59425	A	18747	A	11796	A
USGS	422719121571400	2013-10-16	9.9	A	6.9	A	8.3	A	7.9	A	7.0	A	7.2	A	127	A	116	A	121	A	9.5	A	7.9	A	8.8	A	20585	A	16785	A	11694	A
USGS	422719121571400	2013-10-17	10.6	A	8.2	A	9.3	A	7.4	A	7.0	A	7.1	A	127	A	126	A	127	A	8.4	A	7.7	A	8.0	A	63914	A	19039	A	14428	A
USGS	422719121571400	2013-10-18	11.3	A	9.0	A	9.7	A	7.2	A	7.0	A	7.0	A	126	A	121	A	125	A	8.2	A	7.4	A	7.8	A	22880	A	17404	A	14288	A
USGS	422719121571400	2013-10-19	11.6	A	9.3	A	10.1	A	7.4	A	6.9	A	7.0	A	123	A	118	A	121	A	8.5	A	7.0	A	7.8	A	25596	A	15866	A	11342	A
USGS	422719121571400	2013-10-20	12.1	A	9.2	A	10.4	A	7.3	A	6.9	A	7.0	A	125	A	118	A	123	A	8.6	A	7.2	A	7.9	A	50488	A	20209	A	13988	A
USGS	422719121571400	2013-10-21	11.7	A	9.8	A	10.7	A	7.2	A	6.9	A	7.0	A	126	A	119	A	123	A	8.4	A	7.4	A	7.9	A	22283	A	18665	A	13988	A
USGS	422719121571400	2013-10-22																														
USGS	422719121571400	2013-10-23																														
USGS	422719121571400	2013-10-24																														
USGS	422719121571400	2013-10-25																														
USGS	422719121571400	2013-10-26																														
USGS	422719121571400	2013-10-27																														
USGS	422719121571400	2013-10-28																														
USGS	422719121571400	2013-10-29																														
USGS	422719121571400	2013-10-30																														
USGS	422719121571400	2013-10-31																														
USGS	422719121571400	2013-11-01																														
USGS	422719121571400	2013-11-02																														
USGS	422719121571400	2013-11-03																														
USGS	422719121571400	2013-11-04																														
USGS	422719121571400	2013-11-05																														
USGS	422719121571400	2013-11-06																														
USGS	422719121571400	2013-11-07																														
USGS	422719121571400	2013-11-08																														
USGS	422719121571400	2013-11-09																														
USGS	422719121571400	2013-11-10																														
USGS	422719121571400	2013-11-11																														
USGS	422719121571400	2013-11-12																														
USGS	422719121571400	2013-11-13																														
USGS	422719121571400	2013-11-14																														
USGS	422719121571400	2013-11-15																														
USGS	422719121571400	2013-11-16																														
USGS	422719121571400	2013-11-17																														
USGS	422719121571400	2013-11-18																														
USGS	422719121571400	2013-11-19																														
USGS	422719121571400	2013-11-20																														
USGS	422719121571400	2013-11-21																														
USGS	422719121571400	2013-11-22																														
USGS	422719121571400	2013-11-23																														
USGS	422719121571400	2013-11-24																														
USGS	422719121571400	2013-11-25																														
USGS	422719121571400	2013-11-26																														
USGS	422719121571400	2013-11-27																														
USGS	422719121571400	2013-11-28																														
USGS	422719121571400	2013-11-29																														
USGS	422719121571400	2013-11-30																														
USGS	422719121571400	2013-12-01																														
USGS	422719121571400	2013-12-02																														
USGS	422719121571400	2013-12-03																														
USGS	422719121571400	2013-12-04																														
USGS	422719121571400	2013-12-05																														
USGS	422719121571400	2013-12-06																														
USGS	422719121571400	2013-12-07																														
USGS	422719121571400	2013-12-08																														
USGS	422719121571400	2013-12-09																														
USGS	422719121571400	2013-12-10																														
USGS	422719121571400	2013-12-11																														
USGS	422719121571400	2013-12-12																														
USGS	422719121571400	2013-12-13																														
USGS	422719121571400	2013-12-14																														
USGS	422719121571400	2013-12-15																														
USGS	422719121571400	2013-12-16																														
USGS	422719121571400	2013-12-17																														
USGS	422719121571400	2013-12-18																														
USGS	422719121571400	2013-12-19																														
USGS	422719121571400	2013-12-20																														
USGS	422719121571400	2013-12-21																														
USGS	422719121571400	2013-12-22																														
USGS	422719121571400	2013-12-23																														
USGS	422719121571400	2013-12-24																														
USGS	422719121571400	2013-12-25																														
USGS	422719121571400	2013-12-26																														
USGS	422719121571400	2013-12-27																														
USGS	422719121571400	2013-12-28																														
USGS	422719121571400	2013-12-29																														
USGS	422719121571400	2013-12-30																														
USGS	422719121571400	2013-12-31																														
USGS	422719121571400	2014-01-01																														
USGS	422719121571400	2014-01-02																														
USGS	422719121571400	2014-01-03																														
USGS	422719121571400	2014-01-04																														
USGS	422719121571400	2014-01-05																														
USGS	422719121571400	2014-01-06																														
USGS	422719121571400	2014-01-07																														
USGS	422719121571400	2014-01-08																														
USGS	422719121571400	2014-01-09																														
USGS	422719121571400	2014-01-10																														
USGS	422719121571400	2014-01-11																														
USGS	422719121571400	2014-01-12																														
USGS	422719121571400	2014-01-13																														
USGS	422719121571400	2014-01-14																														
USGS	422719121571400	2014-01-15																														
USGS	422719121571400	2014-01-16																														
USGS	422719121571400	2014-01-17																														
USGS	422719121571400	2014-01-18																														
USGS	422719121571400	2014-01-19																														
USGS	422719121571400	2014-01-20																														
USGS	422719121571400	2014-01-21																														
USGS	422719121571400	2014-01-22																														
USGS	422719121571400	2014-01-23																														
USGS	422719121571400	2014-01-24																														
USGS	422719121571400	2014-01-25																														
USGS	422719121571400	2014-01-26																														
USGS	422719121571400	2014-01-27																														
USGS	422719121571400	2014-01-28																														
USGS	422719121571400	2014-01-29																														
USGS	422719121571400	2014-01-30																														
USGS	422719121571400	2014-01-31																														
USGS	422719121571400	2014-02-01																														
USGS	422719121571400	2014-02-02																														
USGS	422719121571400	2014-02-03																														
USGS	422719121571400	2014-02-04																														
USGS	422719121571400	2014-02-05																														
USGS	422719121571400	2014-02-06																														
USGS	422719121571400	2014-02-07																														
USGS	422719121571400	2014-02-08																														
USGS	422719121571400	2014-02-09																														
USGS	422719121571400	2014-02-10																														
USGS	422719121571400	2014-02-11																														
USGS	422719121571400	2014-02-12																														
USGS	422719121571400	2014-02-13																														
USGS	422719121571400	2014-02-14																														
USGS	422719121571400	2014-02-15																														
USGS	422719121571400	2014-02-16																														
USGS	422719121571400	2014-02-17																														
USGS	422719121571400	2014-02-18																														
USGS	422719121571400	2014-02-19																														
USGS	422719121571400	2014-02-20																														
USGS	422719121571400	2014-02-21																														
USGS	422719121571400	2014-02-22																														
USGS	422719121571400	2014-02-23																														
USGS	422719121571400	2014-02-24																														
USGS	422719121571400	2014-02-25																														
USGS	422719121571400	2014-02-26																														
USGS	422719121571400	2014-02-27																														
USGS	422719121571400	2014-02-28																														
USGS	422719121571400	2014-03-01																														
USGS	422719121571400	2014-03-02																														
USGS	422719121571400	2014-03-03																														
USGS	422719121571400	2014-03-04																														
USGS	422719121571400	2014-03-05																														
USGS	422719121571400	2014-03-06																														
USGS	422719121571400	2014-03-07																														
USGS	422719121571400	2014-03-08																														
USGS	422719121571400	2014-03-09																														
USGS	422719121571400	2014-03-10																														
USGS	422719121571400	2014-03-11																														
USGS	422719121571400	2014-03-12																														
USGS	422719121571400	2014-03-13																														
USGS	422719121571400	2014-03-14																														
USGS	422719121571400	2014-03-15																														
USGS	422719121571400	2014-03-16																														
USGS	422719121571400	2014-03-17																														
USGS	422719121571400	2014-03-18																														
USGS	422719121571400	2014-03-19																														
USGS	422719121571400	2014-03-20																														
USGS	422719121571400	2014-03-21																														
USGS	422719121571400	2014-03-22																														
USGS	422719121571400	2014-03-23																														
USGS	422719121571400	2014-03-24																														
USGS	422719121571400	2014-03-25																														
USGS	422719121571400	2014-03-26																														
USGS	422719121571400	2014-03-27																														
USGS	422719121571400	2014-03-28																														
USGS	422719121571400	2014-03-29																														
USGS	422719121571400	2014-03-30																														
USGS	422719121571400	2014-03-31																														
USGS	422719121571400	2014-04-01																														
USGS	422719121571400	2014-04-02																														
USGS	422719121571400	2014-04-03																														
USGS	422719121571400	2014-04-04																														
USGS	422719121571400	2014-04-05																														
USGS	422719121571400	2014-04-06																														
USGS	422719121571400	2014-04-07																														
USGS	422719121571400	2014-04-08																														
USGS	422719121571400	2014-04-09																														
USGS	422719121571400	2014-04-10																														
USGS	422719121571400	2014-04-11																														
USGS	422719121571400	2014-04-12																														
USGS	422719121571400	2014-04-13																														
USGS	422719121571400	2014-04-14																														
USGS	422719121571400	2014-04-15																														
USGS	422719121571400	2014-04-16																														
USGS	422719121571400	2014-04-17																														
USGS	422719121571400	2014-04-18																														
USGS	422719121571400	2014-04-19																														
USGS	422719121571400	2014-04-20																														
USGS	422719121571400	2014-04-21																														
USGS	422719121571400	2014-04-22																														
USGS	422719121571400	2014-04-23																														
USGS	422719121571400	2014-04-24																														
USGS	422719121571400	2014-04-25																														
USGS	422719121571400	2014-04-26																														
USGS	422719121571400	2014-04-27																														
USGS	422719121571400	2014-04-28																														
USGS	422719121571400	2014-04-29																														
USGS	422719121571400	2014-04-30																														
USGS	422719121571400	2014-05-01																														
USGS	422719121571400	2014-05-02																														
USGS	422719121571400	2014-05-03																														
USGS	422719121571400	2014-05-04																														
USGS	422719121571400	2014-05-05																														
USGS	422719121571400	2014-05-06																														
USGS	422719121571400	2014-05-07																														
USGS	422719121571400	2014-05-08																														
USGS	422719121571400	2014-05-09																														
USGS	422719121571400	2014-05-10																														
USGS	422719121571400	2014-05-11																														
USGS	422719121571400	2014-05-12																														
USGS	422719121571400	2014-05-13																														
USGS	422719121571400	2014-05-14																														
USGS	422719121571400	2014-05-15																														
USGS	422719121571400	2014-05-16																														
USGS	422719121571400	2014-05-17																														
USGS	422719121571400	2014-05-18																														
USGS	422719121571400	2014-05-19																														
USGS	422719121571400	2014-05-20																														
USGS	422719121571400	2014-05-21																														
USGS	422719121571400	2014-05-22																														
USGS	422719121571400	2014-05-23																														
USGS	422719121571400	2014-05-24																														
USGS	422719121571400	2014-05-25																														
USGS	422719121571400	2014-05-26																														
USGS	422719121571400	2014-05-27																														
USGS	422719121571400	2014-05-28																														
USGS	422719121571400	2014-05-29	16.6	A	14.2	A	15.5	A	8.2	A	7.8	A	8.0	A	117	A	113	A	116	A	9.5	A	8.5	A	9.0	A	55275	A	29290	A	15346	A
USGS	422719121571400	2014-05-30	17.1	A	15.5	A	16.2	A	8.4	A	8.0	A	8.2	A	117	A	116	A	117	A	10.0	A	8.9	A	9.4	A	52445	A	33564	A	21548	A
USGS	422719121571400	2014-05-31	18.5	A	16.6	A	17.4	A	8.3	A	7.9	A	8.1	A	118	A	116	A	117	A	9.5	A	8.5	A	8.9	A	68000	A	30724	A	15500	A
USGS	422719121571400	2014-06-01	18.5	A	16.5	A	17.1	A	8.4	A	7.8	A	8.1	A	118	A	117	A	117	A	9.8	A	8.2	A	8.8	A	71777	A	36297	A	21788	A
USGS	422719121571400	2014-06-02	20.0	A	17.8	A	18.7	A	8.6	A	8.0	A	8.2	A	117	A	114	A	117	A	10.1	A	8.6	A	9.1	A	46878	A	29248	A	18797	A
USGS	422719121571400	2014-06-03	19.8	A	18.0	A	18.8	A	8.3	A	7.9	A	8.2	A	118	A	112	A	117	A	9.3	A	8.2	A	8.8	A	81916	A	31981	A	15750	A
USGS	422719121571400	2014-06-04	19.0	A	17.3	A	18.0	A	8.6	A	7.9	A	8.2	A	119	A	117	A	118	A	10.0	A	8.2	A	9.1	A	95145	A	32097	A	15850	A
USGS	422719121571400	2014-06-05	19.7	A	18.5	A	19.0	A	8.7	A	8.1	A	8.4	A	118	A	116	A	117	A	10.6	A	8.6	A	9.5	A	85892	A	39177	A	15958	A
USGS	422719121571400	2014-06-06	20.5	A	18.4	A	19.5	A	8.8	A	8.2	A	8.4	A	119	A	117	A	118	A	10.4	A	8.7	A	9.5	A	105693	A	40199	A	16032	A
USGS	422719121571400	2014-06-07	20.8	A	19.2	A	19.9	A	9.1	A	8.3	A	8.7	A	119	A	116	A	118	A	12.0	A	9.2	A	10.2	A	290201	A	77571	A	16078	A
USGS	422719121571400	2014-06-08	21.1	A	18.9	A	20.1	A	9.3	A	8.0	A	8.6	A	120	A	118	A	119	A	12.2	A	8.3	A	10.0	A	204315	A	56549	A	12951	A
USGS	422719121571400	2014-06-09	21.5	A	19.8	A	20.5	A	9.3	A	8.4	A	8.6	A	120	A	118	A	119	A	13.4	A	9.1	A	10.6	A	287559	A	86753	A	19544	A
USGS	422719121571400	2014-06-10	21.0	A	19.1	A	20.1	A	9.3	A	8.3	A	8.6	A	120	A	119	A	119	A	13.2	A	8.6	A	10.2	A	203523	A	69261	A	16350	A
USGS	422719121571400	2014-06-11	20.5	A	18.6	A	19.5	A	9.4	A	8.5	A	9.1	A	121	A	119	A	119	A	13.1	A	8.6	A	10.8	A	277495	A	105781	A	36150	A
USGS	422719121571400	2014-06-12	20.2	A	18.3	A	19.2	A	9.4	A	8.5	A	8.8	A	120	A	116	A	119	A	12.0	A	8.4	A	9.5	A	152648	A	87600	A	26446	A
USGS	422719121571400	2014-06-13	18.5	A	15.9	A	16.7	A	9.3	A	8.6	A	9.0	A	119	A	117	A	118	A	11.7	A	8.2	A	9.5	A	366833	A	210696	A	86377	A
USGS	422719121571400	2014-06-14	17.9	A	15.4	A	16.4	A	9.4	A	9.0	A	9.2	A	120	A	118	A	119	A	14.5	A	9.2	A	11.2	A	308315	A	221851	A	120377	A
USGS	422719121571400	2014-06-15	18.0	A	16.3	A	17.1	A	9.7	A	9.2	A	9.4	A	122	A	119	A	120	A	13.4	A	9.9	A	11.5	A	438863	A	251767	A	134528	A
USGS	422719121571400	2014-06-16	17.2	A	15.4	A	16.2	A	9.6	A	9.4	A	9.5	A	121	A	116	A	119	A	12.5	A	9.2	A	10.7	A	518333	A	332833	A	237407	A
USGS	422719121571400	2014-06-17	15.9	A	14.1	A	14.9	A	9.6	A	9.4	A	9.6	A	120	A	113	A	118	A	13.2	A	9.0	A	10.8	A	486375	A	343011	A	207520	A
USGS	422719121571400	2014-06-18	17.6	A	14.4	A	15.7	A	10.0	A	9.5	A	9.7	A	125	A	113	A	119	A	16.0	A	11.1	A	13.0	A	451423	A	307190	A	208931	A
USGS	422719121571400	2014-06-19	18.8	A	16.1	A	17.4	A	10.1	A	9.6	A	9.8	A	130	A	120	A	123	A	16.9	A	12.3	A	13.9	A	532856	A	336474	A	188954	A
USGS	422719121571400	2014-06-20	19.7	A	17.3	A	18.2	A	10.1	A	9.7	A	9.8	A	137	A	122	A	127	A	15.7	A	10.4	A	12.7	A	1133700	A	571148	A	370795	A
USGS	422719121571400	2014-06-21	19.2	A	17.2	A	18.3	A	10.2	A	9.8	A	10.0	A	138	A	124	A	129	A	15.9	A	11.5	A	13.5	A	719186	A	473781	A	274708	A
USGS	422719121571400	2014-06-22	19.6	A	17.3	A	18.1	A	10.2	A	9.7	A	9.9	A	137	A	123	A	128	A	16.6	A	11.4	A	14.0	A	1041790	A	533736	A	251279	A
USGS	422719121571400	2014-06-23	20.9	A	18.4	A	19.3	A	10.1	A	9.8	A	10.0	A	140	A	126	A	133	A	16.5	A	12.6	A	14.5	A	1035270	A	543866	A	288136	A
USGS	422719121571400	2014-06-24	20.2	A	18.4	A	19.2	A	10.4	A	9.8	A	10.2	A	140	A	125	A	131	A	15.0	A	10.6	A	12.6	A	2200560	A:>	808818	A:e	334880	A
USGS	422719121571400	2014-06-25	20.3	A	18.7	A	19.2	A	10.3	A	10.1	A	10.2	A	135	A	127	A	130	A	14.4	A	11.3	A	12.7	A	1829710	A	724452	A	250624	A
USGS	422719121571400	2014-06-26	18.8	A	16.9	A	18.1	A	10.2	A	9.7	A	10.0	A	129	A	121	A	125	A	12.3	A	8.7	A	10.7	A	1706030	A	587735	A	242390	A
USGS	422719121571400	2014-06-27	19.5	A	17.4	A	18.4	A	10.2	A	9.8	A	10.0	A	129	A	115	A	124	A	11.7	A	9.0	A	10.6	A	843067	A	491149	A	274571	A
USGS	422719121571400	2014-06-28	19.5	A	17.0	A	18.2	A	10.2	A	9.1	A	9.9	A	133	A	123	A	125	A	15.6	A	5.6	A	10.7	A	1629040	A	644498	A	74168	A
USGS	422719121571400	2014-06-29	19.8	A	17.8	A	18.4	A	10.1	A	9.7	A	9.9	A	130	A	123	A	125	A	13.6	A	9.3	A	10.9	A	793734	A	526717	A	221386	A
USGS	422719121571400	2014-06-30	19.8	A	18.4	A	18.9	A	10.2	A	9.9	A	10.1	A	134	A	125	A	128	A	15.0	A	11.5	A	12.9	A	1795690	A	964716	A	209427	A
USGS	422719121571400	2014-07-01	22.2	A	18.5	A	20.1	A	10.2	A	9.9	A	10.0	A	130	A	122	A	125	A	14.5	A	9.9	A	11.9	A	1852650	A	932246	A	245459	A
USGS	422719121571400	2014-07-02	24.4	A	21.2	A	22.5	A	10.2	A	9.9	A	10.1	A	137	A	121	A	130	A	14.4	A	9.6	A	12.3	A	1468080	A	743626	A	127732	A
USGS	422719121571400	2014-07-03	23.3	A	20.5	A	21.7	A	10.2	A	9.7	A	9.9	A	137	A	123	A	127	A	15.0	A	8.0	A	10.6	A	1836280	A	593245	A	138584	A
USGS	422719121571400	2014-07-04	23.2	A	20.3	A	21.7	A	10.1	A	9.8	A	10.0	A	134	A	124	A	127	A	13.7	A	8.7	A	10.9	A	1259540	A	627246	A	199390	A
USGS	422719121571400	2014-07-05	23.5	A	21.0	A	21.8	A	10.1	A	9.9	A	10.0	A	130	A	123	A	126	A	15.9	A	9.4	A	11.6	A	1464160	A	606022	A	246177	A
USGS	422719121571400	2014-07-06	24.0	A	21.9	A	22.5	A	10.0	A	9.9	A	9.9	A	131	A	123	A	126	A	13.4	A	10.1	A	11.4	A	2083180	A	619313	A	252359	A
USGS	422719121571400	2014-07-07	23.4	A	22.3	A	22.9	A	10.0	A	9.7	A	9.8	A	127	A	119	A	123	A	12.7	A	9.1	A	10.7	A	1044030	A	442673	A	222862	A
USGS	422719121571400	2014-07-08	24.6	A	22.6	A	23.6	A	10.0	A	9.7	A	9.8	A	127	A	121	A	123	A	13.0	A	8.9	A	10.7	A	1100900	A	479999	A	171741	A
USGS	422719121571400	2014-07-09	25.3	A	22.8	A	23.6	A	10.0	A	9.6	A	9.8	A	128	A	113	A	122	A	13.0	A	8.6	A	10.8	A	1109760	A	530579	A	193071	A
USGS	422719121571400	2014-07-10	26.7	A	22.4	A	24.1	A	9.9	A	9.1	A	9.5	A	122	A	105	A	112	A	15.6	A	8.1	A	10.8	A	653981	A	364080	A	35593	A
USGS	422719121571400	2014-07-11																														
USGS	422719121571400	2014-07-12																														
USGS	422719121571400	2014-07-13																														
USGS	422719121571400	2014-07-14																														
USGS	422719121571400	2014-07-15																														
